#{"t_start": 1736249810.1212168, "env_id": "None"}
r,l,t
-0.000539,200,515.804806
-0.181413,200,515.854367
-0.04494,200,515.904421
-0.144084,200,515.971161
-0.522694,200,516.03778
-0.088291,200,516.104444
-0.013003,200,516.154523
-0.621451,200,516.204541
-0.149775,200,516.271292
-0.016109,200,517.287415
-0.209678,200,517.337498
-0.230881,200,517.403728
-0.081218,200,517.454507
-0.814848,200,517.504356
-0.131068,200,517.570935
-0.003708,200,517.6211
-0.040816,200,517.671035
-0.287325,200,517.737843
-0.193753,200,517.787677
-0.355235,200,517.837806
-0.006634,200,518.855744
-0.211803,200,518.922555
-0.432667,200,518.987665
-0.036044,200,519.054406
-0.624712,200,519.104407
-0.057624,200,519.156333
-0.08044,200,519.204371
-0.066281,200,519.256705
-0.017527,200,519.32094
-0.165075,200,519.402804
-0.451485,200,520.487643
-0.569795,200,520.541124
-0.079918,200,520.604198
-0.200169,200,520.671155
-0.661678,200,520.720765
-0.36208,200,520.787952
-0.294744,200,520.837607
-0.029201,200,520.88727
-0.092944,200,520.93814
-0.063746,200,520.988098
-0.048019,200,521.970631
-0.368973,200,522.021184
-0.071362,200,522.08655
-1.114627,200,522.13784
-0.057045,200,522.203878
-0.076528,200,522.259065
-0.012257,200,522.304632
-0.043333,200,522.370696
-0.116353,200,522.426687
-0.382539,200,522.470942
-0.41655,200,523.459259
-0.015187,200,523.520679
-0.316662,200,523.570642
-1.234649,200,523.620636
-0.059129,200,523.687184
-0.354284,200,523.737936
-0.070386,200,523.82061
-0.188523,200,523.870615
-0.013441,200,523.921316
-0.133689,200,523.970814
-0.014914,200,524.037177
-0.108096,200,525.337133
-0.036979,200,525.404143
-0.200013,200,525.46062
-0.068041,200,525.503709
-0.103876,200,525.587493
-0.046402,200,525.653147
-0.177558,200,525.70385
-0.175445,200,525.770569
-0.004761,200,525.820797
-0.130844,200,525.870386
-0.184191,200,526.886908
-0.155665,200,526.937003
-0.111742,200,527.00387
-0.194722,200,527.070494
-0.147194,200,527.153833
-0.118011,200,527.204134
-0.096397,200,527.269417
-0.174397,200,527.320534
-0.119722,200,527.370385
-0.366864,200,527.437071
-0.013384,200,528.487025
-0.18401,200,528.564244
-0.019161,200,528.637007
-0.252291,200,528.720739
-0.067221,200,528.787241
-0.012796,200,528.853993
-0.205603,200,528.903698
-0.169055,200,528.970402
-0.096461,200,529.020514
-0.136954,200,529.070701
-0.454039,200,530.086912
-0.389712,200,530.137104
-0.082513,200,530.203595
-0.280433,200,530.288217
-0.321063,200,530.36638
-0.145552,200,530.420562
-0.351067,200,530.470414
-0.196728,200,530.521236
-0.691936,200,530.586818
-0.111215,200,530.637082
-0.118501,200,530.686861
-0.00068,200,531.672319
-0.024933,200,531.720383
-0.210345,200,531.803776
-0.006396,200,531.867265
-0.148099,200,531.92016
-0.016292,200,531.988758
-0.32795,200,532.070366
-0.060696,200,532.120599
-0.290547,200,532.170946
-0.113625,200,532.220091
-0.035565,200,533.269951
-0.59556,200,533.338326
-0.122199,200,533.403706
-0.008418,200,533.485884
-0.011652,200,533.537128
-0.211703,200,533.603334
-0.003322,200,533.670361
-0.125857,200,533.720773
-0.22451,200,533.770065
-0.002289,200,533.836983
-0.413314,200,534.886926
-0.549438,200,534.937307
-0.077562,200,535.020315
-0.016964,200,535.086685
-0.055549,200,535.136815
-0.647104,200,535.18669
-0.205217,200,535.253968
-0.103938,200,535.3035
-0.047688,200,535.370493
-0.370223,200,535.420171
-0.301133,200,536.386472
-0.283178,200,536.436613
-0.396575,200,536.487144
-0.146023,200,536.571099
-0.47312,200,536.619875
-0.402505,200,536.70407
-0.037745,200,536.753196
-0.04599,200,536.803264
-0.16761,200,536.853376
-0.097855,200,536.920757
-0.241934,200,537.019845
-0.02216,200,538.419814
-0.00065,200,538.504112
-0.233619,200,538.573257
-0.28102,200,538.636429
-0.077732,200,538.686981
-0.184454,200,538.752949
-0.069303,200,538.819719
-0.140198,200,538.886348
-0.095095,200,538.936281
-0.572025,200,539.003125
-0.023245,200,540.03638
-0.053345,200,540.103199
-0.281769,200,540.173421
-0.36484,200,540.253274
-0.20045,200,540.304586
-0.011838,200,540.403276
-0.004087,200,540.453383
-0.04522,200,540.518865
-0.390148,200,540.573857
-0.269626,200,540.653151
-0.019515,200,541.71969
-0.265052,200,541.787162
-0.14258,200,541.836345
-0.249465,200,541.919724
-0.00944,200,541.974361
-0.0295,200,542.019877
-0.206963,200,542.074363
-0.081453,200,542.136554
-0.177822,200,542.186327
-0.009214,200,542.236944
-0.542427,200,543.174689
-0.315177,200,543.219532
-0.036112,200,543.286124
-0.084319,200,543.353198
-0.341029,200,543.420075
-0.054703,200,543.486741
-0.3888,200,543.553185
-0.186548,200,543.652738
-0.044118,200,543.80288
-0.173561,200,543.953084
-0.667609,200,545.774827
-0.088814,200,545.835973
-0.172896,200,545.886652
-0.081819,200,545.952837
-0.000741,200,546.002774
-0.018422,200,546.069956
-0.388706,200,546.120086
-0.004201,200,546.187114
-0.057267,200,546.236198
-0.081524,200,546.286234
-0.853755,200,546.336473
-0.063856,200,547.415229
-0.275072,200,547.481974
-0.087681,200,547.542975
-0.184054,200,547.610978
-0.172374,200,547.667073
-0.005606,200,547.724724
-0.077792,200,547.782543
-0.555952,200,547.838544
-0.028517,200,547.895867
-0.250065,200,547.949867
-0.05896,200,548.953027
-0.170413,200,549.015649
-0.168748,200,549.086126
-0.049418,200,549.16948
-0.301909,200,549.252964
-0.046749,200,549.336551
-0.236024,200,549.402418
-0.231582,200,549.453067
-0.29298,200,549.512309
-0.023998,200,549.553299
-0.047349,200,550.53676
-5.2e-05,200,550.607597
-0.381602,200,550.669645
-0.066255,200,550.754244
-0.193981,200,550.819551
-0.500877,200,550.886717
-0.270837,200,550.936682
-0.041265,200,550.986
-0.069486,200,551.052744
-0.254365,200,551.111562
-0.052895,200,552.551374
-0.148657,200,552.61322
-0.049425,200,552.669438
-0.023821,200,552.719508
-0.169704,200,552.786343
-0.403016,200,552.836053
-0.466931,200,552.906152
-0.210297,200,552.953059
-0.246405,200,553.019215
-0.091868,200,553.08336
-0.289801,200,553.135832
-0.041538,200,554.069644
-0.02351,200,554.119873
-0.138483,200,554.186567
-1.090526,200,554.286068
-0.361228,200,554.36917
-0.261133,200,554.436144
-0.201588,200,554.5045
-0.436093,200,554.552391
-0.119961,200,554.615442
-0.165019,200,554.668669
-0.028783,200,555.586012
-0.564388,200,555.652607
-0.096714,200,555.719332
-0.005997,200,555.789142
-0.15009,200,555.835788
-0.112549,200,555.914399
-0.34579,200,555.969188
-0.244942,200,556.019264
-0.202919,200,556.069142
-0.384369,200,556.119324
-0.491027,200,557.06901
-0.023526,200,557.119271
-0.111902,200,557.169218
-0.301865,200,557.235875
-0.390557,200,557.309845
-0.487863,200,557.369385
-0.031403,200,557.469816
-0.016017,200,557.519042
-0.001095,200,557.586168
-0.19615,200,557.635946
-0.982414,200,558.535447
-0.035591,200,558.610197
-0.052759,200,558.652339
-0.003524,200,558.719016
-0.124729,200,558.769291
-0.020942,200,558.850869
-0.08837,200,558.916967
-0.386154,200,558.968954
-0.250515,200,559.019119
-0.11341,200,559.069128
-0.010122,200,559.135862
-0.126712,200,560.052179
-0.121208,200,560.106315
-0.149284,200,560.152394
-0.023625,200,560.217174
-0.080714,200,560.26887
-0.076801,200,560.318985
-0.146859,200,560.385666
-0.468377,200,560.436071
-0.027085,200,560.493134
-0.064025,200,560.552319
-0.164785,200,561.534144
-0.07049,200,561.586143
-0.033126,200,561.652421
-0.053833,200,561.735821
-0.056685,200,561.820446
-0.043545,200,561.885737
-0.008817,200,561.935534
-0.025691,200,562.003787
-0.055185,200,562.052668
-0.214406,200,562.111778
-0.212765,200,563.152185
-0.640226,200,563.219077
-0.243118,200,563.285872
-0.378115,200,563.368945
-0.045229,200,563.435409
-0.35932,200,563.519094
-0.556232,200,563.652763
-0.059722,200,563.718883
-0.890084,200,563.785649
-0.274406,200,563.852348
-0.439427,200,565.435368
-0.012656,200,565.586247
-0.049793,200,565.736359
-0.184159,200,565.874142
-0.062251,200,565.983811
-0.063321,200,566.105793
-0.04516,200,566.185529
-0.043895,200,566.319094
-0.553717,200,566.463987
-0.003988,200,566.602618
-0.286526,200,566.735494
-0.375384,200,568.243912
-0.002097,200,568.303727
-0.060993,200,568.358643
-0.1011,200,568.418581
-0.039902,200,568.474128
-0.25254,200,568.528763
-0.278083,200,568.585231
-0.511937,200,568.643801
-0.116324,200,568.704854
-0.093761,200,568.759156
-0.204417,200,569.733847
-0.035668,200,569.785215
-0.280554,200,569.84404
-0.026205,200,569.916559
-0.052859,200,569.9854
-0.004724,200,570.048995
-0.084364,200,570.105178
-0.002022,200,570.159086
-0.069377,200,570.212391
-0.052469,200,570.269029
-0.012748,200,571.214338
-0.033979,200,571.26801
-0.182213,200,571.318576
-0.404097,200,571.385191
-0.274531,200,571.453943
-0.016151,200,571.51017
-0.074325,200,571.563935
-0.205584,200,571.618624
-0.090507,200,571.674208
-0.006072,200,571.729145
-0.183811,200,572.66865
-0.023867,200,572.719002
-0.133818,200,572.773788
-0.013938,200,572.835716
-0.177882,200,572.894241
-0.806959,200,572.967015
-0.00802,200,573.034878
-0.050775,200,573.089016
-0.344913,200,573.134984
-0.062661,200,573.193937
-0.28428,200,573.248893
-0.000978,200,574.302402
-0.1994,200,574.374351
-0.008405,200,574.452235
-0.068276,200,574.52385
-0.22834,200,574.574085
-0.08584,200,574.624022
-0.330284,200,574.68485
-0.105612,200,574.734814
-0.177929,200,574.785117
-0.274064,200,574.844385
-0.145066,200,575.764253
-0.28531,200,575.818149
-0.173205,200,575.874316
-0.212057,200,575.935109
-0.420964,200,575.999198
-0.182228,200,576.068637
-0.042701,200,576.129113
-0.005209,200,576.179232
-0.26905,200,576.234874
-0.60934,200,576.285548
-0.019992,200,577.318217
-0.339656,200,577.394017
-0.11573,200,577.474082
-0.106771,200,577.553844
-0.028153,200,577.624398
-0.025069,200,577.684961
-0.237887,200,577.743932
-0.000598,200,577.806895
-0.236558,200,577.85927
-0.337555,200,577.918256
-0.208576,200,579.021912
-0.301691,200,579.084767
-0.052136,200,579.151446
-0.136016,200,579.222167
-0.017208,200,579.28543
-0.051434,200,579.351525
-0.065375,200,579.411403
-0.13012,200,579.46826
-0.085632,200,579.522562
-0.019535,200,579.584765
-0.040322,200,579.651566
-0.388302,200,580.918112
-0.004398,200,581.01317
-0.20701,200,581.068156
-0.065124,200,581.124189
-0.221264,200,581.167995
-0.569423,200,581.234718
-0.013258,200,581.284913
-0.087637,200,581.334582
-0.181812,200,581.384773
-0.13511,200,581.435741
-0.035509,200,582.549714
-0.010424,200,582.609751
-0.489857,200,582.668732
-0.569688,200,582.751194
-0.357448,200,582.808784
-0.000446,200,582.851773
-0.146344,200,582.926544
-0.091587,200,583.00073
-0.324657,200,583.068306
-0.03574,200,583.135104
-0.116892,200,584.232871
-0.033935,200,584.284917
-0.118218,200,584.351628
-0.013563,200,584.437072
-0.827098,200,584.510055
-0.02769,200,584.568593
-0.015834,200,584.634885
-0.404925,200,584.70825
-0.090352,200,584.768262
-0.056152,200,584.834739
-0.205651,200,586.011039
-0.118683,200,586.084714
-0.009225,200,586.167775
-0.085679,200,586.217771
-0.059631,200,586.284376
-0.197983,200,586.334298
-0.227438,200,586.384625
-0.261295,200,586.434464
-0.231198,200,586.50076
-0.034977,200,586.552182
-0.557547,200,587.8175
-0.15989,200,587.868035
-0.017278,200,587.934208
-0.191464,200,587.984404
-0.278904,200,588.034312
-0.148006,200,588.08456
-0.038739,200,588.151022
-0.013846,200,588.212179
-0.387782,200,588.251713
-0.213754,200,588.317715
-0.068043,200,588.368118
-0.084619,200,589.367696
-0.011833,200,589.417911
-0.007083,200,589.484832
-0.072388,200,589.56618
-0.136926,200,589.634331
-0.00666,200,589.717681
-0.008642,200,589.767635
-0.063427,200,589.834199
-0.103558,200,589.884299
-0.00544,200,589.934263
-0.396404,200,590.917726
-0.03749,200,590.967679
-0.002345,200,591.034362
-0.716952,200,591.100398
-0.202689,200,591.167572
-0.032085,200,591.234376
-0.089846,200,591.300771
-0.004234,200,591.350966
-0.000254,200,591.411526
-0.002016,200,591.45094
-0.578065,200,592.550114
-0.050261,200,592.617427
-0.028606,200,592.711006
-0.381231,200,592.767534
-0.189027,200,592.834244
-0.018172,200,592.901647
-0.074137,200,592.950768
-0.022831,200,593.012668
-0.035404,200,593.067631
-0.128965,200,593.118004
-0.133887,200,594.28386
-0.430879,200,594.367428
-0.268208,200,594.417735
-0.916702,200,594.484155
-0.021933,200,594.534112
-0.023899,200,594.608205
-0.051179,200,594.68437
-0.012844,200,594.81761
-0.10501,200,594.967771
-0.286137,200,595.084688
-0.025735,200,595.250149
-0.246815,200,596.612341
-0.738079,200,596.668913
-0.01217,200,596.717431
-0.048117,200,596.784057
-0.174011,200,596.833959
-0.231835,200,596.884015
-0.048209,200,596.950969
-0.16114,200,597.008669
-0.080861,200,597.0512
-0.271022,200,597.115629
-0.460015,200,598.203352
-0.015488,200,598.250589
-0.229907,200,598.317272
-0.023099,200,598.384036
-0.176584,200,598.467486
-0.022617,200,598.534084
-0.083968,200,598.584304
-0.020195,200,598.634402
-0.008169,200,598.683998
-0.420686,200,598.750341
-0.570394,200,599.7673
-0.240037,200,599.817195
-0.449733,200,599.884192
-0.162691,200,599.950482
-0.076286,200,600.017004
-0.026336,200,600.083879
-0.00268,200,600.134344
-0.039444,200,600.183879
-0.090775,200,600.250674
-0.627542,200,600.307188
-0.186807,200,601.466942
-0.216507,200,601.53585
-0.068603,200,601.61132
-0.084447,200,601.650435
-0.00747,200,601.714245
-0.247277,200,601.767612
-0.476724,200,601.817287
-0.026321,200,601.868118
-0.138633,200,601.934397
-0.30539,200,601.984604
-0.548405,200,602.050755
-0.00955,200,602.967283
-0.167429,200,603.034564
-0.21823,200,603.084092
-0.281085,200,603.150513
-0.033815,200,603.217053
-0.153326,200,603.303333
-0.360619,200,603.399953
-0.075892,200,603.549116
-0.029629,200,603.667262
-0.069807,200,603.717596
-0.007752,200,604.767026
-0.205287,200,604.842092
-0.015058,200,604.905572
-0.129766,200,604.967026
-0.210935,200,605.050673
-0.05271,200,605.109022
-0.169265,200,605.150256
-0.09239,200,605.216347
-0.030695,200,605.267381
-0.0662,200,605.317101
-0.034982,200,606.333539
-0.402381,200,606.383617
-0.073592,200,606.450264
-0.020039,200,606.517032
-0.046135,200,606.566834
-0.260083,200,606.633366
-0.100746,200,606.717199
-0.058658,200,606.767192
-0.087826,200,606.832926
-0.113413,200,606.883664
-0.004367,200,607.93305
-0.541553,200,607.998501
-0.029002,200,608.066996
-0.128991,200,608.11685
-0.085524,200,608.196908
-0.504663,200,608.25173
-0.006097,200,608.304715
-0.024056,200,608.359332
-0.087703,200,608.414459
-0.987463,200,608.471982
-0.122565,200,608.527985
-0.126466,200,609.433859
-0.059358,200,609.503778
-0.014971,200,609.550074
-0.097827,200,609.616798
-0.041992,200,609.707855
-0.100595,200,609.783665
-1.040241,200,609.850107
-0.003534,200,609.914972
-0.041893,200,609.966688
-0.044824,200,610.017002
-0.074572,200,611.109748
-0.081141,200,611.166578
-0.14003,200,611.216554
-0.144204,200,611.266706
-0.422397,200,611.333272
-0.012638,200,611.383988
-0.128092,200,611.433404
-0.027944,200,611.503728
-0.021452,200,611.549905
-0.303081,200,611.616756
-0.034433,200,612.549948
-0.054892,200,612.61168
-0.000413,200,612.66669
-0.066352,200,612.733204
-0.082619,200,612.80007
-0.257794,200,612.867107
-0.168559,200,612.933119
-0.13618,200,612.983652
-0.210576,200,613.050236
-0.094632,200,613.107702
-0.112265,200,614.095749
-0.111058,200,614.149849
-0.132285,200,614.199815
-1.3e-05,200,614.266491
-0.958256,200,614.333098
-0.239906,200,614.400073
-0.045902,200,614.487724
-0.093291,200,614.533144
-0.707331,200,614.599957
-0.002027,200,614.652352
-0.018669,200,614.700001
-0.065806,200,615.666413
-0.107945,200,615.733088
-0.300038,200,615.803438
-0.743605,200,615.900192
-0.031271,200,615.984514
-0.407882,200,616.033267
-0.13277,200,616.097885
-0.183549,200,616.154548
-0.133944,200,616.199834
-0.069554,200,616.254931
-0.127465,200,617.266489
-0.010811,200,617.31652
-0.040182,200,617.393699
-0.154268,200,617.456481
-0.532764,200,617.516233
-0.094484,200,617.567049
-0.319266,200,617.616596
-0.18618,200,617.666388
-0.097662,200,617.733022
-0.10891,200,617.786709
-0.535208,200,618.787827
-0.02881,200,618.83317
-0.180191,200,618.896785
-0.122083,200,618.949887
-0.001144,200,619.015554
-0.003328,200,619.066254
-0.070489,200,619.116233
-0.050568,200,619.18666
-0.763262,200,619.232836
-1.526025,200,619.296333
-0.178095,200,620.287669
-0.028386,200,620.33276
-0.360304,200,620.399999
-0.110505,200,620.449516
-0.196754,200,620.499586
-0.016362,200,620.566228
-0.044995,200,620.632926
-0.106801,200,620.699558
-0.418678,200,620.766137
-0.049768,200,620.819516
-0.005103,200,620.882492
-0.175628,200,621.899417
-0.008692,200,621.966236
-0.049181,200,622.033242
-0.038725,200,622.116311
-0.553306,200,622.187182
-0.000575,200,622.249007
-0.456208,200,622.299678
-0.226587,200,622.349694
-0.265942,200,622.399733
-0.200093,200,622.466092
-5.9e-05,200,623.466004
-0.735057,200,623.515983
-0.03258,200,623.59024
-0.038869,200,623.649616
-0.118372,200,623.715973
-0.356469,200,623.766661
-0.1125,200,623.833124
-0.015205,200,623.887513
-0.175658,200,623.932685
-0.071816,200,623.996344
-0.718263,200,624.999396
-0.005161,200,625.066045
-0.054464,200,625.116016
-0.041776,200,625.188412
-0.119507,200,625.249363
-0.379682,200,625.316285
-0.223355,200,625.36588
-0.065281,200,625.432914
-0.10699,200,625.499416
-0.044951,200,625.565958
-0.225972,200,627.066035
-0.341378,200,627.116115
-0.324576,200,627.166013
-0.01401,200,627.21577
-0.023235,200,627.285519
-0.257118,200,627.333197
-0.025937,200,627.391323
-0.319197,200,627.43274
-0.138585,200,627.499286
-0.108225,200,627.54929
-0.044405,200,628.566117
-0.060787,200,628.632477
-0.002202,200,628.710988
-0.082787,200,628.792857
-0.443524,200,628.849112
-0.211347,200,628.949176
-0.014065,200,628.999376
-0.173072,200,629.065763
-0.153826,200,629.115808
-0.149716,200,629.167025
-0.095907,200,629.215719
-0.215677,200,630.264736
-0.033659,200,630.315687
-0.351178,200,630.367772
-0.008252,200,630.432216
-0.413359,200,630.490111
-0.178008,200,630.532419
-0.301549,200,630.59423
-0.60807,200,630.649141
-0.714264,200,630.698914
-0.046378,200,630.748854
-0.079217,200,631.688096
-0.217285,200,631.734243
-0.058003,200,631.815634
-0.00703,200,631.894084
-0.063086,200,631.949098
-0.068671,200,632.015687
-0.501169,200,632.08212
-0.060859,200,632.132592
-0.307078,200,632.195097
-0.067442,200,632.249213
-0.458066,200,633.232254
-0.194305,200,633.29083
-0.680982,200,633.349166
-0.070254,200,633.399148
-0.09403,200,633.449041
-0.007513,200,633.515632
-0.014213,200,633.57249
-0.250089,200,633.632419
-0.307255,200,633.699104
-0.022764,200,633.766665
-0.185975,200,634.698543
-0.110525,200,634.748829
-0.109227,200,634.798717
-0.03341,200,634.874814
-0.204406,200,634.966198
-0.012376,200,635.048163
-0.086861,200,635.115598
-0.150162,200,635.174938
-0.163706,200,635.24891
-0.212389,200,635.315582
-0.063102,200,635.365609
-0.418404,200,636.293746
-0.328082,200,636.332125
-0.257227,200,636.398943
-0.044928,200,636.449481
-0.046928,200,636.515281
-0.012834,200,636.577549
-0.014204,200,636.632445
-0.154277,200,636.699141
-0.154378,200,636.765454
-0.237855,200,636.815598
-0.56016,200,637.79879
-0.554333,200,637.848815
-0.347314,200,637.915297
-0.083745,200,637.965915
-0.00021,200,638.032114
-0.100071,200,638.098809
-0.056993,200,638.149029
-0.402905,200,638.198745
-0.023077,200,638.265251
-0.008448,200,638.315275
-0.711593,200,639.315372
-0.049554,200,639.38395
-0.25329,200,639.448879
-0.034868,200,639.515258
-0.000832,200,639.59367
-0.021122,200,639.665287
-0.041869,200,639.732196
-0.100814,200,639.796379
-0.300833,200,639.84867
-0.027624,200,639.898962
-0.298081,200,640.898472
-0.054118,200,640.948657
-0.364184,200,640.998699
-0.169271,200,641.06511
-0.337305,200,641.13192
-0.051083,200,641.194652
-0.293504,200,641.248692
-0.03517,200,641.298603
-1.107858,200,641.34918
-0.010037,200,641.398582
-0.039893,200,641.448563
-0.377306,200,642.384596
-0.211821,200,642.431824
-0.020054,200,642.491728
-0.149435,200,642.548598
-0.029755,200,642.615106
-0.02496,200,642.694557
-0.190397,200,642.748935
-0.361356,200,642.815347
-0.133615,200,642.894391
-0.107768,200,642.948539
-0.021404,200,643.93089
-0.129086,200,643.982015
-0.057007,200,644.031894
-0.444934,200,644.098409
-0.159716,200,644.148273
-0.209394,200,644.215887
-0.309596,200,644.265069
-0.307126,200,644.314958
-0.218083,200,644.382377
-0.544871,200,644.431617
-0.080669,200,645.365089
-0.002938,200,645.414934
-0.051155,200,645.464848
-0.098837,200,645.531798
-0.059407,200,645.589323
-0.180819,200,645.648341
-0.08597,200,645.714945
-0.005669,200,645.786431
-0.06777,200,645.847796
-0.08896,200,645.898481
-0.134772,200,646.848068
-0.057487,200,646.898169
-0.337853,200,646.965071
-0.009714,200,647.015893
-0.004517,200,647.091166
-0.03388,200,647.147744
-0.002005,200,647.198333
-0.276427,200,647.265233
-0.303444,200,647.315124
-0.00313,200,647.364854
-0.006868,200,647.431761
-0.10487,200,648.348224
-0.26127,200,648.398446
-0.098395,200,648.448481
-0.047204,200,648.514759
-0.025798,200,648.580109
-0.025394,200,648.648353
-0.248394,200,648.749673
-0.148121,200,648.832869
-0.003861,200,648.898443
-0.976461,200,648.948183
-0.159199,200,649.89813
-0.043302,200,649.965291
-0.071034,200,650.015143
-0.115081,200,650.093828
-0.027765,200,650.14843
-0.043614,200,650.215623
-0.149038,200,650.285492
-0.001416,200,650.33129
-0.033512,200,650.395895
-0.423711,200,650.4484
-0.180593,200,651.364799
-0.094029,200,651.431493
-0.221005,200,651.485365
-0.023794,200,651.531529
-0.041657,200,651.598034
-0.126059,200,651.664868
-0.078593,200,651.73139
-0.059055,200,651.798108
-0.065353,200,651.86337
-0.03393,200,651.914706
-0.004703,200,652.847972
-0.008375,200,652.897984
-0.148436,200,652.96478
-0.079957,200,653.031622
-0.272445,200,653.114652
-0.106089,200,653.191787
-0.030765,200,653.298283
-0.15561,200,653.431303
-0.038676,200,653.531644
-0.000976,200,653.63143
-0.010935,200,653.748083
-0.509306,200,654.832149
-0.067048,200,654.898232
-0.337772,200,654.981009
-0.141405,200,655.031463
-0.322242,200,655.092699
-0.077265,200,655.148674
-0.07011,200,655.198131
-0.203192,200,655.247934
-0.042432,200,655.314772
-0.115813,200,655.364636
-0.105704,200,656.331196
-0.283953,200,656.383838
-0.011354,200,656.431331
-0.209411,200,656.497864
-0.077289,200,656.547831
-0.026931,200,656.648015
-0.330701,200,656.69821
-0.072281,200,656.747822
-0.044793,200,656.814888
-0.02201,200,656.86428
-1.142928,200,657.814562
-0.199369,200,657.884008
-0.069368,200,657.931073
-0.190866,200,657.997928
-0.086347,200,658.047796
-0.048564,200,658.114577
-0.3876,200,658.18168
-0.021308,200,658.231085
-0.250387,200,658.299002
-0.185579,200,658.364508
-0.060956,200,659.314215
-0.033725,200,659.364451
-0.451696,200,659.414768
-0.001608,200,659.487934
-0.117703,200,659.546336
-0.084792,200,659.614413
-0.00178,200,659.689076
-0.009667,200,659.730915
-0.093845,200,659.797732
-0.489661,200,659.847677
-0.117119,200,659.897752
-0.114822,200,660.864163
-0.03368,200,660.914296
-0.146899,200,660.982807
-0.003878,200,661.047717
-0.007327,200,661.114365
-0.176446,200,661.181736
-0.228543,200,661.231337
-0.068719,200,661.293112
-0.002887,200,661.348098
-0.059524,200,661.397466
-0.200454,200,662.331519
-0.102711,200,662.395781
-0.033476,200,662.447359
-0.003136,200,662.497525
-0.406502,200,662.5642
-0.186139,200,662.631314
-0.025734,200,662.69764
-0.033368,200,662.814461
-0.073797,200,662.86409
-0.42669,200,662.914349
-0.006369,200,664.64755
-0.38029,200,664.730824
-0.000993,200,664.814444
-0.184304,200,664.882406
-0.151894,200,664.931115
-0.066635,200,664.994865
-0.200349,200,665.047473
-0.031786,200,665.097298
-0.181256,200,665.163498
-0.27853,200,665.23097
-0.394839,200,666.184667
-0.013332,200,666.230587
-0.986365,200,666.290432
-0.004734,200,666.348151
-0.174,200,666.414388
-0.347802,200,666.484458
-0.063161,200,666.53065
-0.003377,200,666.595623
-0.105632,200,666.647356
-0.002017,200,666.69751
-0.280398,200,667.680137
-0.187679,200,667.731193
-0.942554,200,667.790629
-0.093424,200,667.847419
-0.013239,200,667.91422
-0.12828,200,667.981493
-0.082589,200,668.031201
-0.426694,200,668.097246
-0.28385,200,668.147291
-0.505313,200,668.197536
-0.004806,200,668.262967
-0.935279,200,669.486086
-0.106125,200,669.578722
-0.115932,200,669.634794
-0.16467,200,669.6928
-0.135964,200,669.761322
-0.248923,200,669.81976
-0.445938,200,669.878757
-0.004252,200,669.942317
-0.36106,200,670.001848
-0.010359,200,670.070852
-0.147301,200,671.063833
-0.051631,200,671.113761
-0.133691,200,671.190247
-0.049967,200,671.263799
-0.011601,200,671.36318
-0.087017,200,671.413795
-0.102243,200,671.464054
-0.134281,200,671.531462
-0.120679,200,671.586283
-0.39241,200,671.630558
-0.044764,200,672.591827
-0.017634,200,672.645446
-0.097911,200,672.697262
-0.139931,200,672.764015
-0.153422,200,672.83173
-0.078265,200,672.901272
-0.0089,200,672.981358
-0.0957,200,673.030817
-0.026787,200,673.10194
-0.133237,200,673.147274
-0.009869,200,674.163414
-0.00415,200,674.213663
-0.011715,200,674.263773
-0.234761,200,674.330198
-0.186835,200,674.403727
-0.002149,200,674.466985
-0.000145,200,674.598167
-0.088762,200,674.730622
-0.034035,200,674.863782
-0.028996,200,674.997206
-0.145177,200,675.063828
-0.191477,200,676.114032
-0.330667,200,676.182858
-0.11187,200,676.230402
-0.436118,200,676.297117
-0.081036,200,676.397293
-0.024775,200,676.446908
-0.109383,200,676.513608
-0.12066,200,676.563872
-0.260952,200,676.613484
-0.006086,200,676.680276
-0.290063,200,677.646624
-0.259041,200,677.697091
-0.31654,200,677.746971
-0.109061,200,677.813492
-0.421581,200,677.863397
-0.329158,200,677.946753
-0.065472,200,678.013515
-0.093452,200,678.082037
-0.158607,200,678.130157
-0.169512,200,678.180245
-0.151401,200,679.196609
-0.000624,200,679.246818
-0.001198,200,679.29684
-0.19422,200,679.366725
-0.148138,200,679.413241
-0.405708,200,679.480377
-0.075714,200,679.530111
-0.062758,200,679.580053
-0.291276,200,679.646817
-0.228962,200,679.697455
-0.116786,200,680.613157
-0.020737,200,680.663786
-0.04966,200,680.713325
-0.330078,200,680.780458
-0.092356,200,680.830096
-0.002439,200,680.897716
-0.166954,200,680.963791
-0.067881,200,681.046142
-0.045651,200,681.097022
-0.06813,200,681.180124
-0.053038,200,681.230735
-0.011979,200,682.813244
-0.092134,200,682.913388
-0.390556,200,682.979953
-0.012287,200,683.031702
-0.020095,200,683.096858
-0.128428,200,683.146848
-0.347209,200,683.213453
-0.099428,200,683.263494
-0.109738,200,683.313231
-0.14836,200,683.380427
-0.196421,200,684.729905
-0.858256,200,684.7973
-0.084196,200,684.862738
-0.268958,200,684.96362
-0.089038,200,685.063369
-0.057877,200,685.113995
-0.098837,200,685.179819
-0.018812,200,685.247324
-0.11627,200,685.313128
-0.089251,200,685.36348
-0.003586,200,686.346435
-0.18563,200,686.396381
-0.046275,200,686.446539
-0.078675,200,686.496407
-0.224461,200,686.563004
-0.132444,200,686.629153
-0.020654,200,686.695832
-0.083272,200,686.746609
-0.150796,200,686.79627
-0.257202,200,686.847182
